product_id,product_name,supplier,category,warehouse_location,date_added,discontinued,price_USD,stock_level,weight_kg,length_cm,width_cm,height_cm,demand_30,demand_365,lead_time_days,return_rate_pct,defect_rate_pct,shelf_life_days
P0030,Product_P0030,Supplier_7,Health,East,2023-07-14,0,12.55,45,0.019,1.56,0.73,0.86,0,14,4,0.508,0.459,20
P0046,Product_P0046,Supplier_5,Clothing,Center,2023-09-29,0,1.0,18,0.01,1.0,0.5,0.2,0,0,4,0.042,0.0,1
P0020,Product_P0020,Supplier_17,Home,East,2024-06-23,0,20.24,47,0.082,1.43,1.46,1.93,4,42,4,1.598,0.489,23
P0008,Product_P0008,Supplier_13,Tools,South,2024-07-24,0,1.0,11,0.01,1.0,0.5,0.2,0,0,2,1.45,0.563,1
P0054,Product_P0054,Supplier_15,Food,South,2024-02-11,0,1.0,29,0.01,1.0,0.5,0.2,0,0,3,0.0,0.0,1
P0002,Product_P0002,Supplier_3,Food,South,2025-01-31,0,27.05,63,0.668,8.38,6.02,2.22,18,137,2,0.885,0.466,51
P0037,Product_P0037,Supplier_4,Electronics,South,2025-03-24,0,24.77,61,0.49,7.68,4.39,2.18,6,53,2,0.426,0.0,35
P0004,Product_P0004,Supplier_15,Tools,East,2025-02-10,0,22.53,70,0.556,4.91,4.11,0.71,8,52,3,0.0,0.0,35
P0010,Product_P0010,Supplier_18,Home,North,2024-09-16,0,7.08,47,0.01,1.0,0.5,0.2,0,0,2,0.162,0.0,16
P0020,Product_P0020,Supplier_3,Food,Center,2024-04-26,0,21.85,48,0.225,9.95,3.79,1.78,9,50,4,1.051,1.093,27
P0060,Product_P0060,Supplier_7,Electronics,Center,2024-03-06,0,23.37,54,0.174,7.16,2.86,0.84,11,72,4,1.598,0.113,28
P0056,Product_P0056,Supplier_8,Clothing,West,2022-05-05,1,9.92,27,0.01,1.0,0.5,0.2,0,11,1,0.657,0.329,12
P0053,Product_P0053,Supplier_11,Home,South,2022-11-22,0,39.86,67,1.597,18.77,9.57,5.82,33,134,2,1.092,0.682,56
P0035,Product_P0035,Supplier_9,Home,South,2022-01-07,0,32.2,62,1.619,12.24,6.27,2.64,18,117,2,1.414,0.599,41
P0048,Product_P0048,Supplier_20,Health,South,2022-06-14,0,15.51,51,0.01,2.73,1.95,0.2,2,84,2,0.0,0.072,28
P0010,Product_P0010,Supplier_12,Home,North,2023-06-12,0,25.64,47,0.319,7.15,2.12,0.83,9,90,4,0.0,0.437,27
P0028,Product_P0028,Supplier_5,Electronics,South,2022-06-25,1,22.03,53,0.718,10.53,5.92,3.44,10,58,3,0.249,0.849,26
P0015,Product_P0015,Supplier_1,Electronics,West,2024-12-17,0,1.0,16,0.01,1.0,0.5,0.2,0,0,3,0.386,0.69,1
P0036,Product_P0036,Supplier_14,Tools,West,2024-08-24,0,20.44,37,0.427,8.44,2.01,1.79,3,41,5,1.645,0.675,27
P0001,Product_P0001,Supplier_3,Clothing,North,2022-03-27,0,14.75,39,0.01,2.64,0.5,0.2,0,4,1,0.333,0.49,15
P0022,Product_P0022,Supplier_15,Home,South,2022-10-26,0,7.88,37,0.01,1.0,0.5,0.2,0,12,4,0.718,0.209,10
P0027,Product_P0027,Supplier_10,Clothing,East,2024-09-09,0,19.78,43,0.116,9.1,2.0,2.1,5,23,3,1.57,0.408,27
P0029,Product_P0029,Supplier_10,Electronics,East,2024-08-21,0,42.61,85,2.145,19.99,12.36,4.77,31,138,3,0.658,0.453,72
P0015,Product_P0015,Supplier_3,Food,Center,2025-02-08,0,29.49,57,0.524,6.87,6.05,1.62,15,90,2,0.0,0.07,43
P0010,Product_P0010,Supplier_6,Food,North,2025-04-12,0,13.93,44,0.01,3.44,0.5,0.2,0,18,5,0.438,0.0,21
P0020,Product_P0020,Supplier_5,Health,East,2025-03-17,0,23.34,56,0.674,12.4,4.93,2.61,10,53,2,0.036,0.0,44
